filename,class_label,data_source
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0886d4f8.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08893744.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08894340.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\088b75db.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\088d3f95.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08a68ba1.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08a94aca.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08b54ed0.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08b88eb7.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08c931f6.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08cf2d2b.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08d931c3.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08dba5f4.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08e79547.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08fa5140.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\08fb553f.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0906c4a9.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\090e1d30.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\090ea106.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09158810.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0920512f.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09282dc5.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0933c357.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0939d783.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\093bf325.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\095138e2.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\095836cb.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0958751e.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0969b5c5.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\096b4d70.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\097b5ab0.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09841f13.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\098a3205.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\098c2232.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0994e80c.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09986ba4.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\099ce615.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a1cfd7.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a355a9.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a585bf.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a63606.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a732e6.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a7c5ce.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a7dc35.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09a895f3.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09b51c66.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09b8a126.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09b901f8.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09bc3033.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09ca1e09.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\09ea5276.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a037e96.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a0a8d4c.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a15b36b.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a277f11.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a2a5c05.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a2b4c80.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a32271b.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a366772.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a484e9f.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a49afad.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a54c770.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a6bba04.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a6dbf2c.wav,Finger_snapping,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a82b4d6.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a8ac55d.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a8d300c.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a925754.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0a98104d.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0aa17642.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0aa32376.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0aa7edd0.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0aab722d.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0aad0a16.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0aaed52b.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ac443ad.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ac83c13.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0acba147.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ad0bf22.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ad5618e.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ad666e3.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ade0819.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0af32053.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0afca134.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0afcf36b.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0aff3cde.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b05208c.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b142b38.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b1f22c3.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b2a3ef0.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b3636e4.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b3c0588.wav,Finger_snapping,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b3d7a19.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b436682.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b489adc.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b4dc8fc.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b5b6734.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b5dd555.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b5ea11d.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b6ac630.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b6fba96.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b7044b0.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b74f0da.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b7aa40a.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b7f8989.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b80f560.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b82b3a5.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b914d51.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b92a7e0.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b95a1b5.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0b9904c1.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ba6976e.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ba8bcc2.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ba927cd.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bab86ae.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bb6b85a.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bc522f3.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bca94ec.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bd9f47b.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bdef4f9.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0be0fbaa.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0be246ba.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0be52cd7.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bf505c1.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0bfdf35b.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c080361.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c0f796c.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c118aaa.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c27360a.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c28638b.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c2f1a54.wav,Finger_snapping,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c3044b3.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c364094.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c36c39a.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c3bdc12.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c3cba8b.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c3e92c7.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c4948ba.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c4f2a87.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c547bc4.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c66ddcb.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c67f402.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c6a3500.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c6ec89a.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c7ae294.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c7eb4eb.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0c9abd6a.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ca8b59b.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0cafd32f.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0cb7fc83.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0cbfebc7.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0cc4c3b7.wav,Finger_snapping,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ccf0903.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0cdfa126.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ce9b7a0.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0cea4550.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0cec67d2.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ceed74d.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d0c7375.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d0d1b88.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d0d648b.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d1cb966.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d2047b5.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d30af2b.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d3d36f5.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d481dea.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d649d1b.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d661b19.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d694b51.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d6bb959.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d74110a.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d79765a.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d8012f4.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d804b40.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d9b9a20.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0d9f6c10.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0da0c554.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0da527a6.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0da86798.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0db954fa.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0dbdffe2.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0dc26ae9.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0dd326ca.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0dd54f1f.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ddb4bdf.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0de99488.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ded93ce.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0dfcedf6.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e19ed55.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e2ec031.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e2fbeb8.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e32c361.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e3aa5cf.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e4372d4.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e439e01.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e451691.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e4583d5.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e51f1d0.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e544eb8.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e5c9ed0.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e5cab29.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e630318.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e645225.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e6e1f35.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e7622f0.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e7cd4eb.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e7f9fdb.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e89fb66.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e974517.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e979b8c.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0e9cb14e.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ea3dbaf.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0eb63f5a.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ec012fc.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ecb56ad.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ed06544.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ede064f.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ee42262.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0eeaebcb.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ef9a602.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f01e836.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f18c55b.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f1a5928.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f1dbff5.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f23d7e4.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f274e7a.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f2903db.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f2ab678.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f34d08e.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f36e49a.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f444884.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f5286d1.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f53ac39.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f5c62dd.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f6e2a63.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f70f92f.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f72651c.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f7f0d86.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f936928.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f958ff0.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0f96c40d.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fa3ee45.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fa61324.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fafb777.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fb0c2e1.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fb464cf.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fc39673.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fcdc341.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fd52405.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0fe6c47d.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ff26813.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ff3a423.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ff4262d.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ff6fdf5.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\0ffff94f.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\100009e2.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10086933.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10099e50.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\100f6b3f.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\1023facf.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\102db6b4.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\102ef2c7.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\1032e684.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10357e1e.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\103b9ed4.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\103dfb7c.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\103eceae.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\103f29e5.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\104f8672.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10550a6f.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\105a8017.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\105f3923.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\105f4e16.wav,Finger_snapping,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\1068cb59.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\106f028c.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\1071fd84.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10734a58.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10783ffe.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10876da8.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10884a97.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\108e95b3.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\108f96a6.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\1094232e.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10961c54.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10a229f4.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10ac55a1.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10b0e98b.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10cf0a2c.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10da16fb.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10e3e4eb.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10efbc5b.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\10fc82d4.wav,Shatter,FSD
